0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2971716523170471,0.05595871061086655,0.6468696594238281,0.031527791172266006,0.23110301792621613,0.737369179725647,0.08667700737714767,0.027419203892350197,0.8859037756919861,0.047074828296899796,0.7655411958694458,0.1873840093612671,0.021687425673007965,0.8387455344200134,0.1395670771598816,0.09116780012845993,0.7162083387374878,0.19262388348579407,0.17596879601478577,0.1344653069972992,0.689565896987915,0.04807917773723602,0.5618277192115784,0.3900930881500244,0.012173615396022797,0.8998867869377136,0.08793951570987701,0.057761624455451965,0.10079185664653778,0.8414464592933655,0.22543573379516602,0.018919793888926506,0.7556444406509399,0.04221164807677269,0.1376645416021347,0.8201238512992859,0.024994615465402603,0.8216773867607117,0.1533280313014984,0.037209149450063705,0.06957869231700897,0.8932121396064758,0.03584357351064682,0.04658716171979904,0.9175692200660706,0.055465418845415115,0.06709244102239609,0.8774421215057373,0.09750862419605255,0.3599405586719513,0.5425508618354797,0.2553011476993561,0.03490986302495003,0.7097889184951782,0.054076481610536575,0.8806381821632385,0.06528531014919281,0.09279756247997284,0.6003631353378296,0.30683934688568115,0.02801707573235035,0.09185352921485901,0.880129337310791,0.16825366020202637,0.2945261001586914,0.5372202396392822,0.04190485551953316,0.29588329792022705,0.6622118353843689,0.027276262640953064,0.2058870643377304,0.7668366432189941,0.11928433179855347,0.20387884974479675,0.6768367886543274
0.07030083984136581,0.034231770783662796,0.8954674005508423,0.052720483392477036,0.10489855706691742,0.842380940914154,0.9261251091957092,0.015489181503653526,0.05838565528392792,0.03889081999659538,0.5379183888435364,0.4231908321380615,0.03769563138484955,0.04774906858801842,0.9145553708076477,0.02750023454427719,0.18212997913360596,0.7903698086738586,0.020413102582097054,0.9123284220695496,0.06725846230983734,0.033727120608091354,0.5791608095169067,0.3871120512485504,0.12438616156578064,0.01501898467540741,0.8605948686599731,0.028747009113430977,0.5887007117271423,0.38255229592323303,0.4377630650997162,0.07810505479574203,0.48413193225860596,0.5505668520927429,0.01755397766828537,0.4318791329860687,0.08528102189302444,0.013943475671112537,0.9007754921913147,0.01182846911251545,0.8867617845535278,0.10140976309776306,0.1425892859697342,0.38624000549316406,0.4711707532405853,0.05105558782815933,0.04851099103689194,0.9004334211349487,0.03126898035407066,0.48472321033477783,0.4840078055858612,0.01231524720788002,0.9428983926773071,0.04478638619184494,0.8300687074661255,0.009374146349728107,0.16055719554424286,0.051733795553445816,0.4968207776546478,0.4514455199241638,0.04724622890353203,0.1042969822883606,0.8484567403793335,0.8514924645423889,0.022932343184947968,0.12557530403137207,0.042309436947107315,0.0509699247777462,0.9067206978797913,0.7859413027763367,0.02052070014178753,0.19353801012039185,0.056971482932567596,0.02433127351105213,0.9186972379684448
0.03590497747063637,0.06773184984922409,0.8963631987571716,0.07107165455818176,0.025670010596513748,0.9032583236694336,0.04682797193527222,0.04361807182431221,0.9095539450645447,0.011308874934911728,0.9667980670928955,0.02189304120838642,0.31373071670532227,0.04254332184791565,0.6437259316444397,0.028953511267900467,0.1246107816696167,0.8464357256889343,0.09493330121040344,0.015785837545990944,0.8892809152603149,0.06194157525897026,0.05871259421110153,0.8793457746505737,0.17564234137535095,0.21167881786823273,0.6126788854598999,0.19856905937194824,0.07328885793685913,0.7281421422958374,0.12187665700912476,0.34604009985923767,0.5320832133293152,0.05766907334327698,0.018664099276065826,0.9236668348312378,0.029728297144174576,0.6751626133918762,0.2951090633869171,0.10040857642889023,0.013455495238304138,0.886135995388031,0.23335106670856476,0.010799499228596687,0.7558494806289673,0.04114971309900284,0.05994759127497673,0.8989027142524719,0.10655651986598969,0.025661543011665344,0.8677819967269897,0.01442807074636221,0.934817373752594,0.05075446888804436,0.07295985519886017,0.01625877618789673,0.9107813835144043,0.03924202919006348,0.07138737291097641,0.8893706202507019,0.07987495511770248,0.06082206219434738,0.8593029975891113,0.22777940332889557,0.030931755900382996,0.7412887811660767,0.13968351483345032,0.5221378803253174,0.3381785452365875,0.05089274421334267,0.025077832862734795,0.9240294098854065,0.04900934174656868,0.024102598428726196,0.926888108253479
0.04624531418085098,0.03599344938993454,0.9177612066268921,0.044034674763679504,0.23666200041770935,0.7193033695220947,0.08353129774332047,0.3028036653995514,0.6136650443077087,0.04694385826587677,0.5568464994430542,0.3962096571922302,0.021015869453549385,0.8110813498497009,0.16790276765823364,0.30481764674186707,0.014575555920600891,0.6806067824363708,0.2609548568725586,0.03136397898197174,0.7076811194419861,0.06765242666006088,0.3336125910282135,0.5987350344657898,0.025183778256177902,0.6424108147621155,0.3324054181575775,0.23430369794368744,0.04833049699664116,0.7173658013343811,0.6294369101524353,0.01239402312785387,0.3581691086292267,0.10252905637025833,0.22795671224594116,0.6695142388343811,0.12308487296104431,0.05463818460702896,0.8222769498825073,0.10168220847845078,0.020551690831780434,0.8777661323547363,0.10655651986598969,0.025661543011665344,0.8677819967269897,0.025147568434476852,0.20093686878681183,0.7739155292510986,0.0538233183324337,0.08537346124649048,0.8608031868934631,0.02881006896495819,0.035872794687747955,0.9353171586990356,0.01851285994052887,0.9253067374229431,0.056180376559495926,0.38287419080734253,0.04739512875676155,0.5697306394577026,0.06444043666124344,0.04211116582155228,0.8934484720230103,0.04558829590678215,0.9224379062652588,0.03197373077273369,0.08579602092504501,0.26848167181015015,0.6457222700119019,0.10549777001142502,0.04351845383644104,0.850983738899231,0.04685225337743759,0.7306147813796997,0.22253285348415375
0.2727549076080322,0.014077752828598022,0.7131673097610474,0.029993629083037376,0.07446077466011047,0.8955456018447876,0.062424786388874054,0.42527827620506287,0.5122969746589661,0.029043763875961304,0.9314048290252686,0.03955141082406044,0.03178010508418083,0.059121064841747284,0.9090988636016846,0.045905787497758865,0.46845340728759766,0.48564082384109497,0.7078089714050293,0.08821289241313934,0.20397815108299255,0.08727263659238815,0.017015423625707626,0.8957118988037109,0.1979261040687561,0.10138240456581116,0.7006915211677551,0.04241669550538063,0.13368797302246094,0.8238953351974487,0.08073898404836655,0.026472806930541992,0.8927882313728333,0.10655651986598969,0.025661543011665344,0.8677819967269897,0.3771131932735443,0.017927704378962517,0.6049591302871704,0.8780787587165833,0.014117656275629997,0.107803575694561,0.014803864993155003,0.9185782074928284,0.06661798059940338,0.05567646399140358,0.21334345638751984,0.7309800386428833,0.057860758155584335,0.35858190059661865,0.5835573673248291,0.04750847443938255,0.034382350742816925,0.918109118938446,0.0359477736055851,0.01836632750928402,0.945685863494873,0.031283341348171234,0.37923362851142883,0.5894830822944641,0.056508854031562805,0.29754096269607544,0.645950198173523,0.06699307262897491,0.12463819980621338,0.8083687424659729,0.058870941400527954,0.03812185674905777,0.9030071496963501,0.039770323783159256,0.6590381264686584,0.3011914789676666,0.14823901653289795,0.02442624606192112,0.8273347020149231
0.04880432412028313,0.18742059171199799,0.763775110244751,0.17020918428897858,0.023197991773486137,0.8065928220748901,0.04441078007221222,0.7086644172668457,0.2469247579574585,0.02902076579630375,0.8735014200210571,0.0974777415394783,0.13390891253948212,0.18284523487091064,0.683245837688446,0.03331077843904495,0.2591779828071594,0.7075111865997314,0.0772693008184433,0.06378141045570374,0.8589493036270142,0.024112259969115257,0.7335860729217529,0.24230167269706726,0.10976896435022354,0.011631178669631481,0.8785998821258545,0.3122911751270294,0.05272525176405907,0.6349835991859436,0.9127368927001953,0.011715549044311047,0.07554759085178375,0.12125622481107712,0.025515245273709297,0.8532285094261169,0.03638112172484398,0.456657350063324,0.5069615244865417,0.06803057342767715,0.0466216579079628,0.8853477835655212,0.032834041863679886,0.11245637387037277,0.8547095656394958,0.09305711835622787,0.23649759590625763,0.6704453229904175,0.07624892145395279,0.2647027373313904,0.659048318862915,0.6257275938987732,0.025717735290527344,0.34855470061302185,0.08353129774332047,0.3028036653995514,0.6136650443077087,0.05438024178147316,0.1742190569639206,0.7714007496833801,0.03467804566025734,0.024312699213624,0.9410092234611511,0.02436397597193718,0.408686101436615,0.5669499039649963,0.07128984481096268,0.12546345591545105,0.8032466769218445,0.05405550077557564,0.017497733235359192,0.9284468293190002,0.0363052673637867,0.2988392412662506,0.6648554801940918
0.02625829167664051,0.7306575179100037,0.24308419227600098,0.054691657423973083,0.05432745814323425,0.8909808397293091,0.03233315795660019,0.18185940384864807,0.7858074903488159,0.03390783816576004,0.4278671443462372,0.5382250547409058,0.032914694398641586,0.48232218623161316,0.48476314544677734,0.12984439730644226,0.010523962788283825,0.8596316576004028,0.02475675754249096,0.057067085057497025,0.9181761741638184,0.25108882784843445,0.2172182947397232,0.5316928625106812,0.1057429388165474,0.060484811663627625,0.8337723016738892,0.12069597840309143,0.015199779532849789,0.8641042113304138,0.0704907774925232,0.016328226774930954,0.913180947303772,0.019185291603207588,0.7317644357681274,0.2490502893924713,0.011047597043216228,0.9255152940750122,0.0634370818734169,0.09857503324747086,0.01685936562716961,0.8845655918121338,0.2156810164451599,0.01302225049585104,0.7712967395782471,0.04529647156596184,0.03800389543175697,0.9166995882987976,0.17377334833145142,0.010020679794251919,0.8162060379981995,0.09878665953874588,0.03655645251274109,0.8646568655967712,0.06957656145095825,0.2180498242378235,0.7123736143112183,0.05790276825428009,0.031160954385995865,0.9109362363815308,0.06956581771373749,0.03751540556550026,0.8929188251495361,0.24137824773788452,0.012802423909306526,0.7458193898200989,0.04586440324783325,0.14345978200435638,0.810675859451294,0.05223001912236214,0.017448052763938904,0.9303219318389893,0.03336605057120323,0.18832355737686157,0.7783104181289673
0.023296188563108444,0.7655684351921082,0.2111353874206543,0.144601970911026,0.011966201476752758,0.8434318900108337,0.04878007620573044,0.830091655254364,0.12112825363874435,0.022740190848708153,0.8817830085754395,0.09547683596611023,0.04011225700378418,0.10011785477399826,0.859769880771637,0.03877663612365723,0.11295723915100098,0.8482661247253418,0.023142943158745766,0.11420317739248276,0.8626538515090942,0.017597055062651634,0.8980106115341187,0.08439227193593979,0.36329904198646545,0.4579547941684723,0.17874613404273987,0.03561726212501526,0.04447386786341667,0.9199089407920837,0.43691590428352356,0.013797406107187271,0.5492867231369019,0.022521797567605972,0.6420034766197205,0.33547478914260864,0.03663565218448639,0.9041536450386047,0.059210725128650665,0.4841686487197876,0.011434527114033699,0.5043967962265015,0.04578913375735283,0.47726407647132874,0.47694680094718933,0.1116318628191948,0.016254305839538574,0.872113823890686,0.06170303747057915,0.6036832332611084,0.33461377024650574,0.04840293154120445,0.02499069646000862,0.9266063570976257,0.022515036165714264,0.1569594144821167,0.820525586605072,0.023673128336668015,0.7101004123687744,0.26622650027275085,0.03058166243135929,0.8051609396934509,0.16425739228725433,0.06847841292619705,0.015035241842269897,0.916486382484436,0.017597055062651634,0.8980106115341187,0.08439227193593979,0.2057463526725769,0.012391297146677971,0.7818623185157776,0.04357370734214783,0.08268757164478302,0.873738706111908
0.028548482805490494,0.8772255778312683,0.09422595053911209,0.05656479299068451,0.038373831659555435,0.9050613045692444,0.09443222731351852,0.02741723135113716,0.8781505823135376,0.07702089846134186,0.022333724424242973,0.9006454348564148,0.17572076618671417,0.016479626297950745,0.8077996373176575,0.6518437266349792,0.013621184043586254,0.3345350921154022,0.47957056760787964,0.018138742074370384,0.502290666103363,0.24069683253765106,0.14421969652175903,0.6150834560394287,0.09128042310476303,0.0113276531919837,0.8973919153213501,0.0306377112865448,0.8828786611557007,0.08648358285427094,0.0212150476872921,0.8938379287719727,0.08494699746370316,0.1024879515171051,0.13685978949069977,0.7606521844863892,0.02725287526845932,0.8097884058952332,0.16295868158340454,0.02318430133163929,0.09580447524785995,0.8810111880302429,0.04966851696372032,0.08846613019704819,0.8618653416633606,0.028901781886816025,0.05182858183979988,0.9192696809768677,0.02584969811141491,0.7837749719619751,0.19037532806396484,0.06185869500041008,0.023612452670931816,0.9145288467407227,0.11411330103874207,0.04280039295554161,0.8430863618850708,0.08606065064668655,0.033471621572971344,0.8804677724838257,0.7114494442939758,0.02360326051712036,0.26494723558425903,0.07438202947378159,0.01673915609717369,0.9088788032531738,0.039478011429309845,0.6070810556411743,0.3534409701824188,0.12609130144119263,0.017267663031816483,0.8566410541534424,0.25105637311935425,0.007312159985303879,0.7416314482688904
0.6206231117248535,0.14293596148490906,0.23644082248210907,0.028924066573381424,0.6680142879486084,0.3030616343021393,0.10539171099662781,0.019580943509936333,0.8750273585319519,0.05447324737906456,0.04146462306380272,0.9040620923042297,0.043095141649246216,0.34132590889930725,0.6155789494514465,0.03399773687124252,0.03189093992114067,0.9341112971305847,0.03276814892888069,0.7945104241371155,0.17272143065929413,0.03523436561226845,0.027142804116010666,0.9376228451728821,0.037050917744636536,0.7272622585296631,0.235686793923378,0.13486747443675995,0.018554292619228363,0.8465781807899475,0.043349746614694595,0.09006818383932114,0.8665820956230164,0.04243139177560806,0.0927058756351471,0.8648627400398254,0.0340435653924942,0.25018489360809326,0.7157715559005737,0.01816149801015854,0.7421547770500183,0.23968371748924255,0.033305373042821884,0.06666655838489532,0.9000280499458313,0.05088144168257713,0.37084728479385376,0.5782712697982788,0.011471929028630257,0.960640549659729,0.027887612581253052,0.0325460322201252,0.19109034538269043,0.7763636708259583,0.01818395033478737,0.8348093628883362,0.14700661599636078,0.051422107964754105,0.024803945794701576,0.9237738847732544,0.02145310677587986,0.795494794845581,0.18305212259292603,0.8646656274795532,0.01273861713707447,0.12259581685066223,0.07289756089448929,0.0492679625749588,0.8778344392776489,0.050573743879795074,0.050297174602746964,0.8991290330886841,0.028621619567275047,0.049118150025606155,0.9222602248191833
0.8588218092918396,0.011213128454983234,0.12996508181095123,0.4651969373226166,0.01186014898121357,0.522942841053009,0.06776323169469833,0.6649271845817566,0.2673095762729645,0.04481523856520653,0.25784218311309814,0.697342574596405,0.10228360444307327,0.020135026425123215,0.8775813579559326,0.2835081219673157,0.009039579890668392,0.7074522376060486,0.027782175689935684,0.8529558181762695,0.11926201730966568,0.025779351592063904,0.4810129404067993,0.4932076632976532,0.011433248408138752,0.9419010281562805,0.04666578397154808,0.08525373786687851,0.02573394775390625,0.8890122771263123,0.03216002508997917,0.049860600382089615,0.9179794192314148,0.041840702295303345,0.15584488213062286,0.8023144006729126,0.08369673043489456,0.015595476143062115,0.9007078409194946,0.06529361009597778,0.019657934084534645,0.9150484800338745,0.1252620965242386,0.019187262281775475,0.8555506467819214,0.010853055864572525,0.9263827800750732,0.06276419758796692,0.03943181782960892,0.7837830185890198,0.17678514122962952,0.7543109059333801,0.011111192405223846,0.23457790911197662,0.031308144330978394,0.07118531316518784,0.897506594657898,0.03735562041401863,0.5942009091377258,0.3684435188770294,0.06552758067846298,0.023159954696893692,0.9113124012947083,0.03280751034617424,0.16455169022083282,0.8026408553123474,0.2548848092556,0.6039023995399475,0.14121277630329132,0.214695543050766,0.018221018835902214,0.7670834064483643,0.10186467319726944,0.0230557844042778,0.8750795722007751
0.018772045150399208,0.19558100402355194,0.7856469750404358,0.03802710771560669,0.03977252542972565,0.9222003221511841,0.039928000420331955,0.44325342774391174,0.5168185830116272,0.03497079014778137,0.3138883411884308,0.6511409282684326,0.06296240538358688,0.04313518479466438,0.8939024209976196,0.06290248036384583,0.0391048863530159,0.8979926109313965,0.013845997862517834,0.9058717489242554,0.08028223365545273,0.042972177267074585,0.03549278900027275,0.9215350151062012,0.12236268818378448,0.04051416739821434,0.8371230959892273,0.036721523851156235,0.14745007455348969,0.8158284425735474,0.10942873358726501,0.012910719029605389,0.8776605725288391,0.0264902301132679,0.048807550221681595,0.9247022271156311,0.04950380325317383,0.15130795538425446,0.7991883158683777,0.2372385412454605,0.010880597867071629,0.7518808245658875,0.06198282539844513,0.023278336971998215,0.9147388339042664,0.8453934788703918,0.007743567228317261,0.1468629539012909,0.04170497879385948,0.2054218351840973,0.7528731822967529,0.024771075695753098,0.7704446315765381,0.20478424429893494,0.02898968569934368,0.877627432346344,0.09338277578353882,0.0668356716632843,0.028159091249108315,0.905005156993866,0.04354103282094002,0.5438101291656494,0.41264885663986206,0.02702013961970806,0.7043484449386597,0.2686314284801483,0.03728807345032692,0.5838221907615662,0.3788897693157196,0.06630353629589081,0.017562786117196083,0.9161336421966553,0.05782971903681755,0.019905932247638702,0.9222642779350281
0.020080504938960075,0.8082918524742126,0.17162764072418213,0.03610111027956009,0.7281915545463562,0.2357073724269867,0.8743898868560791,0.013116441667079926,0.11249367892742157,0.027031363919377327,0.5445327162742615,0.42843592166900635,0.03551719710230827,0.4960779547691345,0.4684048295021057,0.09870163351297379,0.7328946590423584,0.16840369999408722,0.08048838376998901,0.03609859570860863,0.8834130167961121,0.07098028808832169,0.06225868687033653,0.8667610287666321,0.9435053467750549,0.018067508935928345,0.03842715919017792,0.050861142575740814,0.02823505736887455,0.9209038615226746,0.082619808614254,0.799262285232544,0.11811785399913788,0.22547923028469086,0.008000935427844524,0.7665198445320129,0.05190424993634224,0.03964977338910103,0.9084459543228149,0.1454327404499054,0.013081046752631664,0.8414862155914307,0.02815629541873932,0.1539963036775589,0.8178473711013794,0.019999932497739792,0.9016894102096558,0.07831057161092758,0.028606785461306572,0.46766358613967896,0.5037296414375305,0.05168069154024124,0.2542452812194824,0.6940740346908569,0.0654769092798233,0.07251207530498505,0.8620109558105469,0.03726639971137047,0.07424448430538177,0.8884891271591187,0.10131638497114182,0.015379335731267929,0.883304238319397,0.04050503298640251,0.11062278598546982,0.8488721251487732,0.06505507230758667,0.19186601042747498,0.743078887462616,0.1708189994096756,0.011066412553191185,0.8181145787239075,0.038349177688360214,0.7426956295967102,0.21895521879196167
